time,perturb,p_null,a_BIClong,a_BICshort,a_TRIlong,a_TRIlat,a_TRImed,a_BRA,a_BRD,a_DELT1,a_DELT2,a_DELT3,a_ECRL,a_ECRB,a_FCR,a_FCU,K_e_xx,K_e_yy,K_e_zz,K_e_xy,K_e_xz,K_e_yz,K_min,K_max,D_e_xx,D_e_yy,D_e_zz,D_e_xy,D_e_xz,D_e_yz,D_min,D_max,K_elv_angle,D_elv_angle,K_shoulder_elv,D_shoulder_elv,K_shoulder_rot,D_shoulder_rot,K_elbow_flexion,D_elbow_flexion,K_pro_sup,D_pro_sup,K_deviation,D_deviation,K_flexion,D_flexion,K_cross
0.98,False,0.12463089141109526,0.12511647993575065,0.12463089141255604,0.9463287657255253,0.7354141116176014,0.7053383716610453,0.12463089141109526,0.9429244577192399,0.3082653455668228,0.50132817324243,0.8253347131366705,0.18051266514961034,0.9953706348661963,0.12463089141151837,0.7985358154644318,37.50698512414796,12.580894969358422,486.40873887188326,7.595369023192958,66.17432277541023,3.034042835080561,10.44883390806228,39.6390461854441,1.5231054748726935,0.5621761585502171,18.438564312672334,0.17839929397028148,2.6418187495303833,-0.20584963421074656,0.5301248698072731,1.5551567636156376,6.878818620105651,0.26202596121302685,4.197198798246282,0.20652586607529158,0.1164941207952436,0.007599478795610194,12.139501550884367,0.4553860080833578,0.17442566160393147,0.005700122133634851,3.096043892304139,0.14151673369719656,1.8786273438385708,0.08011966396970117,2.6416664512328243
0.99,False,0.11751320889579797,0.1179016797155221,0.11751320889696587,0.9537101308361788,0.736782570148664,0.706629167424119,0.11751320889579797,0.9543395661753733,0.31675032205680065,0.48479393685401495,0.8204228025350722,0.1703862412415717,0.9734577283637401,0.11751320889613415,0.7727151650181552,38.23864861855836,12.711158281950391,486.34926462921277,8.383849946873015,69.66746428579637,5.575220813284584,10.203946353428847,40.7458605470799,1.5526403591295919,0.5642180376487462,18.439686542874085,0.21342523852787634,2.771444749372565,-0.10312072750130226,0.5201030854789026,1.5967553112994355,6.885069556499294,0.2635224964998183,4.207787351876452,0.20652658340974464,0.11564852274759803,0.007580781360488912,12.065634696696641,0.45295254429509196,0.16599068166723283,0.005427822037472416,2.996966510583511,0.1369017203184804,1.8210907368050544,0.077579187218104,2.7402952048722358
1.0,False,0.10991423452310295,0.11424503858015686,0.10991423452385814,0.9629681046688873,0.74826374828937,0.717613549073965,0.10991423466422306,0.9634716525431981,0.31646171327114525,0.48596905171233074,0.8563382416821533,0.18647527405246384,0.9787661824697558,0.10991423452310295,0.7895498818737898,38.958047895427036,12.729571647499323,490.36170688336415,8.681971705238496,73.2600066616604,7.432465267311561,10.116131167721658,41.5714883752047,1.5860631360071522,0.5642516574263718,18.61007337357627,0.22645421425553425,2.911567316849098,-0.03038552221828379,0.5163137821035577,1.6340010113299663,6.7874358734175475,0.2611387008165131,4.2153875699049035,0.20752772083798446,0.11687820444194293,0.007640543038361622,12.114125712353843,0.45540303633052737,0.1606797490415257,0.005263106038294433,3.069680914929987,0.14010380478113968,1.8426094059855442,0.07861490814188088,2.723113941737012
1.01,False,0.10203389893393398,0.11296320127735665,0.1020338989350277,0.9703744837351098,0.7593353405452341,0.7282017504985016,0.10203389904676347,0.9707773220345584,0.3153961780606397,0.4872248601467133,0.8850705933457227,0.20753474777302164,0.9830129459758046,0.10203389893393398,0.810995966633254,39.61764472704002,12.739791096977685,494.40405320330063,8.966880835938518,76.62619723700736,9.200911674640661,10.022923104396158,42.33451271962155,1.6173187848911061,0.5640276927544166,18.780529380123642,0.23897960517796238,3.0439594424904755,0.039532190215604224,0.5123422065543556,1.669004271091167,6.680311001479859,0.25832924833350196,4.21643222541953,0.20824858792932704,0.11772621683607964,0.007681381614610031,12.172846661673391,0.45816658920224024,0.15693791514417071,0.005149127270177459,3.1616675595393335,0.14417662145373833,1.8702926847735628,0.07996132651153608,2.6976991303599114
1.02,False,0.09406808329857382,0.11345716998362769,0.0940680832998518,0.9762995869880878,0.7699284083203454,0.7383278087506611,0.09406808338885417,0.9766218576276466,0.3137786745723307,0.48849874314266967,0.9080564746765781,0.2319319447678499,0.9864103567806437,0.09406808329857382,0.8355080618983254,40.229500406254054,12.745806570322168,498.44250206683824,9.242859386622156,79.79843508590983,10.899565582155144,9.926590528511664,43.04871644806456,1.6467632683022737,0.5636945364306428,18.949639675237552,0.2511708139337982,3.1695191660095343,0.107202303908139,0.5082814614123383,1.702176343320578,6.567787490143229,0.2552436095120243,4.212641571937894,0.20875152325646154,0.1182737394590061,0.00770734966603313,12.23785689196824,0.461106915535352,0.1544055250449425,0.005074300998461053,3.2665368333358287,0.148828043382066,1.9021289966267922,0.08151582530712956,2.6666478254964825
1.03,False,0.08619781435474398,0.1152242464763773,0.08619781435576637,0.9810396695903315,0.7799639820370773,0.7479161427747096,0.086197814427043,0.9812974861018351,0.3118014258223131,0.4897371123591863,0.9264451797408715,0.2582539812509155,0.9891282854242053,0.08619781435474398,0.861745420762655,40.80763018411566,12.75202083170888,502.36807064285284,9.515785788646186,82.81263024808378,12.551213678331697,9.829029561729845,43.730621454094695,1.674895048199709,0.5634090348895006,19.113429907947072,0.26327518386331994,3.2894342553154927,0.17339637104023356,0.5042015460701154,1.7341025370190941,6.452531401355589,0.2519891787678692,4.205594071499801,0.2090971597073162,0.11858253080327796,0.007721489200720528,12.305697247314558,0.4641030124346752,0.15278748723973568,0.005029072003609326,3.3787387280454966,0.15380461992537206,1.936375519679001,0.08318956860708493,2.631888503530767
1.04,False,0.07858114582137225,0.10180229151867892,0.07858114582244842,0.9848317356719697,0.674916837825994,0.6471736099035134,0.07858114587921147,0.8886054234173149,0.313549991225633,0.48603790336829256,0.9411561437926972,0.2162260793385894,0.8957505647964245,0.07858114582137225,0.763413833313325,40.80686780733363,12.830665129200458,455.5624907204536,9.899283358848152,80.56196955095548,13.824745215478627,9.682174330657991,43.9553586058761,1.6820807298641145,0.5656576716373566,17.50723232002635,0.2811324538402656,3.2230136707794377,0.2284353338557977,0.4988607465380378,1.7488776549634333,6.355848439808159,0.2496063991525037,4.207451247324213,0.2095078180427489,0.11856644901769318,0.007719830101126167,11.02827758496279,0.42010226647789845,0.13641149255628113,0.004489672463286616,2.98922324939007,0.1360202738613073,1.7286996520317448,0.07408849751989799,2.6374356889683277
1.05,False,0.07134787887833537,0.08992479543635504,0.0713478788791963,0.9878653885373312,0.5773588992059988,0.5536157008082472,0.07134787892460676,0.8003088415798706,0.31495813317258453,0.48259321956929624,0.9529249150341578,0.18146382569221878,0.8123046514204368,0.07134787887833537,0.6783456688464717,40.730512778703364,12.906920489146554,411.8948132575972,10.238934651155358,78.0483643069714,14.752754361445401,9.545215113836418,44.092218154013494,1.6866795257386986,0.5679926405346731,16.012402401738186,0.29748080801668386,3.1480418914772725,0.2715247480028496,0.49380635382626886,1.7608658124471028,6.257918584282345,0.24712648510950097,4.207822947963244,0.20986756509768517,0.11844070446447713,0.007712052741706788,9.843720291380352,0.37938482829564596,0.12165434808819671,0.004004103148417123,2.652614331046675,0.12065632599512939,1.5468539806325825,0.06614540184473723,2.638069274462046
1.06,False,0.06459702046689415,0.07945855371323611,0.0645970204678443,0.9902923108298646,0.48787433240561745,0.46780282596391304,0.06459702050385639,0.7176936061581263,0.3160840597655555,0.47945009281820694,0.962339932027326,0.15268977791792826,0.7381481930389888,0.06459702046689415,0.6048766027839,40.60062764355453,12.980157087635364,371.66658972780147,10.53646526267292,75.39465924550493,15.394843810015013,9.419736112473348,44.16104861871655,1.6895624869360204,0.5703859548365977,14.638373655875828,0.3123700468681506,3.0688049992331217,0.3047299216919715,0.4891044418508695,1.7708439999217487,6.159660555707356,0.24458756682786315,4.207516379179937,0.210211676289562,0.11823405710049423,0.007699643524028595,8.758635506207249,0.34214920748129257,0.10844948602783995,0.003569995051846772,2.362178226208156,0.10740397547652504,1.3880886420622867,0.05923076589561911,2.634257349290519
1.07,False,0.05839667040707927,0.07028589700410293,0.0583966704077908,0.992233848663785,0.4067988117522266,0.39005678672220156,0.05839667043659915,0.6416551417576353,0.3169786976611447,0.4766313397122998,0.9698719456218609,0.12887087636785666,0.6726828163858238,0.05839667040707927,0.5416118782842319,40.42760801940197,13.049457043892398,335.0547640023646,10.79370063891221,72.69125356463834,15.798789991967901,9.305954948515573,44.1711101147788,1.6910251547549524,0.5728040577305055,13.390342821330705,0.3258650956573175,2.9882412019728424,0.3296524458640862,0.48477268515787747,1.7790565273275805,6.062184482391754,0.24202988711699827,4.207101326367094,0.2105627787087222,0.11797173836944898,0.007683909454316267,7.776701929190522,0.3084992449325213,0.096727143936345,0.0031849054209747174,2.1122851230429354,0.09600500218253356,1.2500516691724772,0.05323448377598102,2.6265841222014896
1.08,False,0.05278588355233958,0.06229726483022555,0.052785883552906955,0.9937870789307994,0.33421807128702263,0.32045958618580533,0.05278588357595893,0.5727224071619689,0.317686014314779,0.4741409361947215,0.975897556497238,0.10916524832095925,0.6153124446389591,0.05278588355233958,0.4873485130409013,40.23189757648257,13.114655157964881,302.16540403086134,11.015901437518881,70.03214790583698,16.019291813848238,9.203694415233736,44.142858319213715,1.6917742869959267,0.575234641928016,12.27122024075239,0.33814517320209203,2.9094721235792185,0.34817480151532726,0.4808120767999373,1.7861968521240055,5.966457974533311,0.23948775728828456,4.206977575372279,0.21093532361932069,0.11767386573191525,0.007665905419343188,6.898624069461038,0.2784418752739765,0.0864083941102561,0.0028461254275085083,1.8980965927729223,0.08623740114461478,1.1306512940766604,0.048059497543218706,2.6156420936053997
1.09,False,0.047777977129683305,0.05538708215209441,0.047777977130137206,0.995029663144398,0.2729237273174367,0.2619169392364612,0.051428939506453324,0.5110994996025039,0.3182432570508531,0.47196914089547876,0.9807180451977904,0.09288146894468229,0.5654237113388283,0.047777977129683305,0.4410231836345892,40.04553857136411,13.177486340924446,274.0672898945381,11.21183776960672,67.63812827282389,16.136753162971626,9.113559323380766,44.109465588907796,1.6928617667618644,0.5777354875461767,11.317011471258658,0.34949909510455374,2.8399263603973464,0.36300827043999806,0.4772513096089539,1.793345944699087,5.873215071088247,0.23698748738159578,4.20741224382652,0.21133791225443224,0.11735583685983596,0.0076464519520374336,6.150288445217415,0.2528496278532026,0.07740336921960832,0.0025506177488373106,1.715352971903182,0.07790568697064251,1.027969631849814,0.04361775396449182,2.601987965445385
1.1,False,0.043364741977955236,0.04945202599588415,0.043364741978356935,0.996023730515345,0.22348134212815796,0.2146759116633917,0.05523463733918537,0.45671830683471176,0.3186813034494377,0.4700969815427106,0.9845744361582323,0.07944753543016411,0.5223821478246455,0.043364741977955236,0.4016792248940163,39.88879695034893,13.23949843377683,250.90159497139877,11.388484829848329,65.61242799637597,16.20749458179909,9.035774562304702,44.09252082182106,1.694961785114477,0.5803540150367213,10.532233599691503,0.3601422598923008,2.78306904664308,0.3759898292000192,0.4741143313178573,1.8012014688333409,5.782989466943757,0.23454850176266287,4.208562150653327,0.21177442653722842,0.11702936788952141,0.007626185704602173,5.534249352649478,0.23179961811759095,0.06961224685307879,0.0022950427237101952,1.560236360298574,0.07083467794053315,0.9402145953840413,0.039827869339472195,2.586136601307467
1.11,False,0.039521058209780274,0.04439088542412341,0.03952105821016734,0.9968189844122526,0.18361433832994248,0.17656999395812947,0.06204987114636328,0.4092961083344093,0.3190252185852909,0.46849987642062335,0.9876595489265858,0.06838729297167047,0.4855385875485778,0.039521058209780274,0.36844713516774663,39.76147523060448,13.301488261016813,231.8487736238102,11.549656809910422,63.91469426515619,16.2575798847238,8.969383350846636,44.09358014077466,1.6980370432318956,0.5831071434660635,9.888648545953673,0.3701997358526742,2.7374419292587806,0.3880123825455882,0.4713822736615071,1.8097619130364522,5.696121848386272,0.23218377188732875,4.210504812121042,0.21224543107100824,0.11670295194207575,0.007605582590967193,5.02801085285291,0.2145162532973513,0.0629278345746298,0.002075838112924562,1.4292882582541113,0.0648657547322885,0.8656984839277391,0.036613977422525694,2.56854413829899
1.12,False,0.03620949527079814,0.04010535704257928,0.03620949527110779,0.9974551875297255,0.1514841193669611,0.14584864386949847,0.0703573219969817,0.3683929697171089,0.3192950046781738,0.4671503633752862,0.9901276391408725,0.05930248308050357,0.4542411962898291,0.03620949527079814,0.3405340031242129,39.66198067946922,13.363556389456509,216.2029372300409,11.698834708084595,62.50459429073661,16.303768122469968,8.91264030875191,44.11289676017381,1.7020036827504417,0.5859797957812736,9.361859261239589,0.3797963916634879,2.7015844621431784,0.3996524886100176,0.4689934961629233,1.8189899823687918,5.612679555957321,0.22989798587768728,4.213252359652853,0.21275017339388336,0.11638268637463683,0.007584985448746791,4.612831919415461,0.20035396824432494,0.0572389164460358,0.0018893249570921425,1.3193635234129073,0.05985475774062025,0.8028333559399874,0.033905328813873765,2.549576926281976
1.13,False,0.03338457665779763,0.03650126607555232,0.033384576658045347,0.9979641500237804,0.12560427593473839,0.12109589553676911,0.0791274451922174,0.3334649958329841,0.31950645726555527,0.4660200354980543,0.9921021113120114,0.0518589669057945,0.42784958019780267,0.03338457665779763,0.3172182891737817,39.588752951704905,13.426531112919573,203.3834821453766,11.838608849777142,61.347178419709984,16.35787243882095,8.86484966875834,44.15043439586614,1.7067979612687685,0.5889931808813791,8.931898622950543,0.38901745111178804,2.674271279516022,0.4113107754871824,0.46693561701482406,1.8288555251353236,5.532623286127914,0.22769204352890016,4.216786172024986,0.21328639430202073,0.1160724098629701,0.007564626511518895,4.27305743504473,0.18877399959585056,0.05243385779821943,0.0017318208910232856,1.2276058067255688,0.05567088430834734,0.7501351038055234,0.03163630756103354,2.529540310816191
1.14,False,0.030996495236232408,0.033489846770436156,0.03099649523671029,0.9983713200190243,0.10477225465779114,0.10116555033942497,0.0876963512175564,0.3039107960769163,0.3196720061057778,0.4650808844358102,0.9936816890494189,0.04577600743480952,0.4057484465733296,0.030996495236232408,0.2978473459369704,39.53820503661293,13.490650589749253,192.88113123488324,11.970582489626278,60.40360768941364,16.424441758881986,8.825063259683724,44.20379236667846,1.7122740040532303,0.5921451832787639,8.581090081814851,0.3979148921840035,2.6540962786656075,0.4231355450972348,0.4651809150766632,1.8392382722553309,5.455851372991743,0.22556456581547182,4.22104865371186,0.21385058279053,0.1157749779099678,0.007544682763425253,3.9955934156664985,0.1793261635532426,0.0484038550993673,0.0015997436811597788,1.1514349562230737,0.05219610586066745,0.7062311409058636,0.02974662097231939,2.5087004377660196
1.15,False,0.02899416380255981,0.030988845029899688,0.028994163802951424,0.9986970560152194,0.08801477133978368,0.08512940788509074,0.09566705547989923,0.2791097329304869,0.3198014485062786,0.4643062296529334,0.9949453512393257,0.04081777356139838,0.38735920162851545,0.02899416380255981,0.281835886151224,39.50900505882179,13.556291978726106,184.31064338570897,12.096773047974288,59.65052864720503,16.51022616450139,8.792362522526888,44.27293451502101,1.7183817237686732,0.5954390592428253,8.296317091049687,0.4065566724452137,2.640272419876055,0.43536877115927525,0.4637016315619444,1.850119151449554,5.382232456687733,0.22351297364068595,4.225961453468995,0.21443852025510735,0.1154922865652546,0.007525281478772887,3.7694892670287294,0.17163434520151727,0.045045604795016625,0.0014896966538254365,1.0885391162014297,0.04932478560423714,0.6698678541140847,0.028181499496709884,2.4872885584737037
1.16,False,0.027327568842054187,0.028923313823926083,0.02732756884361981,0.9989576448121755,0.0745440548719226,0.07223576410813183,0.10283137928611497,0.25845155023713673,0.31990253403951974,0.46367135409657567,0.9959562809914606,0.03678645664929225,0.37214863150998506,0.027327568842054187,0.2686642879923393,39.4977198290907,13.624607320580768,177.320716704458,12.218502052565642,59.05769648295162,16.614895325864094,8.766605976287405,44.355721173384055,1.7249945696115385,0.5989170304634305,8.065438753345822,0.4149799634926749,2.6317311066576905,0.4479749092197727,0.46251243124781155,1.8613991688271574,5.3116264558181605,0.22153420208573252,4.231434638920147,0.21504560663010563,0.11522558298012621,0.007506515083189072,3.5855994156246855,0.1653847369630849,0.04226329085535627,0.001398532244414205,1.0368667665647098,0.04696328956491899,0.6399155328088849,0.026891808856165607,2.4655065548233983
1.17,False,0.02594945892232959,0.02722605490795143,0.025949458923582087,0.9991661158497405,0.06372264774622433,0.06187601513522718,0.10910966661664956,0.24135775866144815,0.3199814064352478,0.4631539095961727,0.9967650247924646,0.03351656916838121,0.3596344080324228,0.02594945892232959,0.2578761608911154,39.50394939790308,13.693600495893627,171.63781325036783,12.336360789080851,58.604148609688885,16.74013784291043,8.745782897125949,44.451766996670756,1.7320821102829709,0.6024804842695514,7.879094210654736,0.4232093423331186,2.6277134302854126,0.4610504717952357,0.4615149720587207,1.8730476224938015,5.2439149729424495,0.2196256605901466,4.237371858373126,0.21566694082116664,0.11497570299802506,0.00748845391029946,3.436303832755313,0.16031612278270388,0.03996987297828869,0.0013233929582748757,0.9946163109480205,0.04502948356777224,0.615369772990401,0.025834028767709665,2.4435375270333446
1.18,False,0.024816441906936427,0.025837718695433904,0.024816441908269617,0.9993328926797608,0.05503499296611716,0.05355768687736838,0.11450547654352972,0.2272956824583599,0.320042932910944,0.4627341258432128,0.9974120198339718,0.030870130103876677,0.3493875823152871,0.024816441906936427,0.24907498083891694,39.52234668940594,13.763647414298802,167.01058693813238,12.450340094348082,58.26207822356387,16.881240654082564,8.729632891224064,44.55636121248068,1.7394357886598528,0.606139209764734,7.7285661431672255,0.4312316616977275,2.627217776170842,0.47440032791004066,0.4607123416731273,1.8848626567514595,5.178990972584747,0.2177850307504192,4.243677815622147,0.2162977163543484,0.11474308325620113,0.007471147316042873,3.315273447802081,0.156211738944563,0.03808773438068015,0.001261731942720235,0.9602222517653738,0.043452080663540116,0.5953491425996548,0.024970089888609815,2.421542129326844
1.19,False,0.023889588870440164,0.02470661030123816,0.023889588871771714,0.9994663141438086,0.048064429717811545,0.04688258484683314,0.11907252753318838,0.2157863625397715,0.3200909550000208,0.46239485090991084,0.9979296158671774,0.028732539428129273,0.34103249508948386,0.023889588870440164,0.2419198600934803,39.55177367928174,13.833907871781408,163.256573638454,12.561461619982904,58.01615772037853,17.03859763887882,8.716676739412742,44.6690048116504,1.7470027977049887,0.609844953334202,7.607659941129896,0.4390872350856573,2.6297031333582406,0.48806649833427185,0.4600370780569257,1.896810672982265,5.116757399111212,0.21601027294131553,4.250262360210362,0.21693341168193164,0.11452782284579865,0.00745462706309729,3.217270471897785,0.1528923510582206,0.03654879256517236,0.00121131605635529,0.9323382446542263,0.042169846097860814,0.5790896081610784,0.024267084603815277,2.399659057739109
1.2,False,0.02313465058035848,0.02378826772497084,0.023134650581537047,0.9995730513150469,0.04247452325822955,0.04152904736144683,0.12289138471003122,0.20640761362254134,0.3201284872833503,0.4621214569766691,0.998343692693722,0.02700901102648373,0.33424466322580093,0.02313465058035848,0.23612066084941738,39.58961572429865,13.905672725341985,160.21561574068008,12.669326598443591,57.85040305607861,17.208254399318616,8.708019271638944,44.787269178001694,1.7546981493201865,0.6136542404044907,7.510976493129518,0.4467366290621585,2.6346528010676553,0.5018626466711231,0.4595598023730276,1.9087925873516496,5.057129491222202,0.21429971556566843,4.257042397849767,0.21756985523319358,0.11432975898211681,0.007438911341236804,3.137977109649541,0.15021032318909777,0.03529419415232509,0.0011702154404593552,0.9098177513912562,0.04113069500589825,0.5659364307691521,0.023696880561202453,2.3780077309777665
1.21,False,0.02252198875036358,0.023044882466045906,0.022521988751378536,0.9996584410520375,0.03799388689265287,0.0372375061752267,0.12605367011288182,0.1987934923683032,0.32015788078085283,0.46190165048555953,0.998674954154877,0.025621477107256218,0.3287472304105044,0.02252198875036358,0.23143272213453686,39.63818719172847,13.978210423833104,157.75704374123202,12.775043141327314,57.753922886650614,17.388894446881316,8.7026656978443,44.91373191771727,1.7625719782640201,0.6175238843756465,7.433968977675511,0.4542135470798776,2.64164355443659,0.5157541964718676,0.45923076493672654,1.92086509770294,5.000464161350143,0.2126652352030456,4.263974542702399,0.21820426258723857,0.11415886981194051,0.0074243087659881185,3.073847896584569,0.14804451587341477,0.03427371246295108,0.0011367834887378889,0.8916933142077645,0.04029072846493219,0.5553343780543397,0.02323567055294759,2.356805369803945
1.22,False,0.02202631302861633,0.02244462800145218,0.022026313029428295,0.99972675284163,0.03440383154252516,0.033798726968564514,0.12865190409632563,0.1926313002349702,0.32018096336166496,0.46172522303358166,0.9989399633231343,0.024505903714393207,0.32430652597452964,0.02202631302861633,0.22765146825882052,39.72331900118742,14.05340378326436,155.80616785669312,12.888444623048668,57.74286552706342,17.587465971723297,8.699129917937821,45.07759286651395,1.7713444265633687,0.6214913389778436,7.374030422696241,0.4618152607028665,2.6510712283168263,0.5299439520017791,0.45898051880296187,1.9338552467382506,4.950038228989315,0.21120416786402368,4.271402594005014,0.21884586096868305,0.11400375789641568,0.007409984266920131,3.0219822072355624,0.14629589254141587,0.03344495548761645,0.0011096306997130342,0.877155520969672,0.03961325442315384,0.5468170750961168,0.02286349116220358,2.337363935659724
1.23,False,0.021626299432023287,0.02196095141057477,0.021626299432648263,0.9997814022728561,0.03152831424312575,0.03104423058395724,0.13077342273136128,0.1876570615850775,0.3201991422196224,0.46158378340122636,0.9991519706585075,0.023609971980620193,0.3207271918344562,0.021626299432023287,0.22460713059410703,39.81072520475369,14.128486194319766,154.22819220315753,12.998803895567438,57.77239921698589,17.791393951094275,8.697680435277277,45.24153096379618,1.7800041116760141,0.6254715787900003,7.326498063887216,0.46921302366722495,2.661535743055842,0.5440529924421377,0.4588311279948925,1.9466445624711217,4.901776840771005,0.20979687822686616,4.278830386998726,0.21947853560586902,0.1138642045546148,0.0073964711180141305,2.9800162316411147,0.14488379406318375,0.03277250234948335,0.0010875962491369228,0.86553210556712,0.03906783295118135,0.5399959710775283,0.022563737839499873,2.31835832153971
1.24,False,0.021304149480591738,0.021571871063937004,0.021304149481091716,0.9998251218182849,0.02922576132948019,0.0288384944021389,0.13249714028181087,0.18365021495880496,0.3202134858519285,0.46147053839885604,0.9993215765263057,0.022891087519469264,0.31784724493549843,0.021304149480591738,0.2221597655575594,39.78148133854543,14.181486850552842,152.8561999477319,13.156307821816355,57.72548799591772,18.044696287649355,8.625875552506765,45.33709263659151,1.7821220922742713,0.6282709435359991,7.283761927059032,0.47912847816966514,2.6668666878541503,0.560514472970781,0.4552583758198452,1.9551346599904251,4.847966924941476,0.20802749187108918,4.262145207773175,0.21879540684411466,0.112866161123828,0.007336516222676094,2.9460303955456246,0.14374275406661935,0.03222701059204982,0.001069718657391089,0.8562683399729686,0.03862937763574669,0.5345496848149681,0.022322698355283964,2.31342379450656
1.25,False,0.02104513359348875,0.021259310860425755,0.02104513359388047,0.9998600974543126,0.02738242307260332,0.02707260953071822,0.13389220630278426,0.18042807064022648,0.32022483745823577,0.4613798999660561,0.9994572612210062,0.022314684024582507,0.31553330452490536,0.02104513359348875,0.22019467272247553,39.90108791944824,14.26182117786045,151.85900239594133,13.245658276612316,57.84120962517652,18.23878810882084,8.64804838098254,45.51486071632615,1.7921259013272992,0.6325708584787482,7.25616195106877,0.48530132306006096,2.6801820693606824,0.573475834358238,0.45626680459998675,1.9684299552060607,4.8058234555765695,0.20683191580740917,4.2761478546723435,0.21976854871813964,0.11297846942946367,0.007336696622556286,2.91847071285704,0.1428197989041786,0.031784349534738646,0.001055207339362042,0.8489090504366144,0.0382773309518183,0.5302140295562181,0.02212911782818847,2.2918064252603467
1.26,False,0.020837148572523424,0.02100849038607282,0.020837148572871483,0.9998880779634438,0.02590698015582864,0.025659129322306795,0.13501787038557417,0.177840402724929,0.3202338435377122,0.46130737417263235,0.9995658089768049,0.02185278891739822,0.3136762038274718,0.020837148572523424,0.21861831051901875,40.00266864864592,14.337653937528204,151.04641185352415,13.339052512490287,57.95959265539219,18.43886529787255,8.660607895950612,45.67971469022352,1.8009679495426247,0.6366418441831674,7.234331848493936,0.49165054678358955,2.6929165185685635,0.5865135343959248,0.45681140603900255,1.9807983876867894,4.764619123565212,0.20562994359477602,4.2864548706955645,0.22053272720281833,0.11298160749699299,0.007331001710803132,2.896082414966778,0.14207217347770731,0.03142479405137433,0.0010434161426707334,0.8430826224016972,0.037994929802747025,0.5267730208191882,0.021973807307610827,2.272723865847131
1.27,False,0.020670307780518704,0.02080738123135822,0.020670307780917937,0.9999104623704544,0.024726173047207776,0.024527892380345404,0.13592404863368096,0.1757644223059877,0.3202410034793992,0.46124935051853794,0.999652647181444,0.021482820056418543,0.3121870366022988,0.020670307780518704,0.21735470888025582,40.10010063499643,14.410347196306342,150.39314412359295,13.430645670270296,58.08929103391926,18.637748956267338,8.671007465783973,45.8394403655188,1.8093984691226037,0.6405639677677106,7.217677766956659,0.4978619974770288,2.7056267132128524,0.5992849270850106,0.4572507374681397,1.9927116994221747,4.725195012091112,0.204469093864065,4.295849040319613,0.22123875642710408,0.11297409153112585,0.007324801860917035,2.8778540667026467,0.14146543082300098,0.031132293764450234,0.001033819341440671,0.8384870655187683,0.03776856137574419,0.5240509470605531,0.02184929749852703,2.254626788959565
1.28,False,0.020536574009149565,0.02064623276982169,0.020536574009468952,0.999928369896015,0.023781266222522187,0.023622641689010924,0.13665225511455287,0.17410025980709887,0.32024670515420084,0.46120293301575555,0.9997221177451552,0.021186583829914875,0.31099369226947804,0.020536574009149565,0.2163423799576627,40.193025101945175,14.481582974805065,149.8676038751046,13.519192844910416,58.22608534917898,18.833575206913494,8.681523721213475,45.993084355536766,1.8174301717717884,0.6444151164301504,7.205111435789801,0.5038614174459581,2.7181903479198843,0.611691064454467,0.45770378245493665,2.0041415057470022,4.68761587458953,0.2033545298896173,4.304655780708904,0.22190438088601064,0.11296755841208939,0.007318719748283841,2.8629723964734883,0.14097188387608106,0.03089384920337501,0.0010259912200852239,0.8348776849040405,0.03758720869241049,0.5219053298948597,0.021749538971399817,2.237350832038413
1.29,False,0.020429438818562864,0.020517165827502043,0.02042943881878976,0.9999426959168068,0.023025192589232347,0.022898292962423336,0.13723667615116508,0.17276700943304701,0.32025125144911043,0.46116580146737696,0.9997776941956911,0.020949446675146498,0.31003787619576795,0.020429438818562864,0.21553169602930147,40.28027385802907,14.550697015950714,149.4442800142818,13.604409169087493,58.365958987459805,19.024842740774535,8.691630867002027,46.139340006977754,1.8250757065708236,0.6481632930427882,7.195822402639533,0.5096436155052146,2.730521742061509,0.6236921720775166,0.4581483557659215,2.0150906438476905,4.651754584927291,0.20228723682525349,4.313005053406297,0.2225366043319941,0.11294265835939236,0.007312492703651673,2.8507847245268105,0.1405693203743431,0.030698970329560208,0.0010195883332296768,0.8320567007870087,0.03744198027186112,0.5202209560337067,0.021669646694363602,2.2208571948173206
1.3,False,0.020343647947832767,0.020413829555185177,0.02034364794801428,0.9999541567334455,0.022420250964368352,0.022318731262921145,0.13770525115309024,0.17169933512367458,0.32025488003534786,0.46113609846853926,0.9998221553563011,0.02075965423309968,0.30927258671558167,0.020343647947832767,0.21488269100992408,40.36537713249215,14.617430531719855,149.10688878974403,13.686159646980443,58.50975554832809,19.21055797147158,8.701774926199123,46.28103273801288,1.8323866172751107,0.6517930318299132,7.1892042395351,0.5151838077267251,2.742586832197739,0.6352383543707678,0.4585946687012495,2.0255849804037744,4.617844711854716,0.20126974642885212,4.320916527055183,0.2231368043747904,0.1129424892775256,0.007307058709498567,2.8407680010629432,0.1402399454765818,0.03053921577745372,0.0010143343989664731,0.829864584312749,0.03732571592527243,0.5189048713066902,0.021605685190699,2.205105472137501
